Epoche;Wert;time;Missing;Type;variable
15;10836705280;01:06;80;train_loss;cont
16;10975629312;01:06;80;train_loss;cont
17;10901327872;01:07;80;train_loss;cont
18;10454099968;01:06;80;train_loss;cont
19;10838207488;01:06;80;train_loss;cont
20;10791991296;01:06;80;train_loss;cont
21;10707640320;01:06;80;train_loss;cont
22;10358795264;01:06;80;train_loss;cont
23;10227719168;01:10;80;train_loss;cont
24;10353993728;01:08;80;train_loss;cont
25;10381148160;01:06;80;train_loss;cont
26;10160760832;01:07;80;train_loss;cont
27;10076434432;01:06;80;train_loss;cont
28;10163915776;01:06;80;train_loss;cont
29;10146903040;01:06;80;train_loss;cont
30;10304712704;01:06;80;train_loss;cont
31;10154926080;01:06;80;train_loss;cont
32;10235550720;01:06;80;train_loss;cont
33;10185883648;01:06;80;train_loss;cont
34;10398455808;01:06;80;train_loss;cont
35;10440627200;01:07;80;train_loss;cont
36;9917982720;01:06;80;train_loss;cont
37;10271072256;01:06;80;train_loss;cont
38;10074941440;01:06;80;train_loss;cont
39;10147926016;01:06;80;train_loss;cont
40;10167769088;01:06;80;train_loss;cont
41;10375865344;01:06;80;train_loss;cont
42;10424119296;01:06;80;train_loss;cont
43;10503133184;01:06;80;train_loss;cont
44;10050944000;01:07;80;train_loss;cont
45;10127245312;01:06;80;train_loss;cont
46;9866177536;01:06;80;train_loss;cont
47;9971698688;01:06;80;train_loss;cont
48;9767464960;01:06;80;train_loss;cont
49;9880648704;01:06;80;train_loss;cont
50;9745928192;01:06;80;train_loss;cont
51;9533957120;01:06;80;train_loss;cont
52;9572506624;01:06;80;train_loss;cont
53;9582252032;01:07;80;train_loss;cont
54;9622688768;01:06;80;train_loss;cont
55;9867131904;01:06;80;train_loss;cont
56;9954676736;01:06;80;train_loss;cont
57;9967603712;01:07;80;train_loss;cont
58;9994336256;01:06;80;train_loss;cont
59;9911135232;01:06;80;train_loss;cont
60;9777556480;01:07;80;train_loss;cont
61;9757663232;01:06;80;train_loss;cont
62;9856577536;01:07;80;train_loss;cont
63;9729630208;01:06;80;train_loss;cont
64;9578972160;01:06;80;train_loss;cont
65;9270006784;01:06;80;train_loss;cont
66;9296295936;01:06;80;train_loss;cont
67;9537427456;01:06;80;train_loss;cont
68;9255463936;01:06;80;train_loss;cont
69;9374428160;01:06;80;train_loss;cont
70;9292678144;01:06;80;train_loss;cont
71;9391128576;01:07;80;train_loss;cont
72;9259328512;01:06;80;train_loss;cont
73;9096128512;01:06;80;train_loss;cont
74;8884417536;01:06;80;train_loss;cont
75;9006187520;01:06;80;train_loss;cont
76;9293815808;01:06;80;train_loss;cont
77;8981335040;01:06;80;train_loss;cont
78;8878824448;01:06;80;train_loss;cont
79;9097938944;01:06;80;train_loss;cont
80;9309454336;01:07;80;train_loss;cont
81;8933835776;01:06;80;train_loss;cont
82;9389795328;01:06;80;train_loss;cont
83;9132185600;01:06;80;train_loss;cont
84;9209268224;01:06;80;train_loss;cont
85;9476780032;01:06;80;train_loss;cont
86;9079038976;01:06;80;train_loss;cont
87;9078816768;01:06;80;train_loss;cont
88;8941205504;01:06;80;train_loss;cont
89;9343887360;01:07;80;train_loss;cont
90;9367376896;01:06;80;train_loss;cont
91;9271390208;01:06;80;train_loss;cont
92;9320477696;01:06;80;train_loss;cont
93;8817293312;01:07;80;train_loss;cont
94;8839623680;01:06;80;train_loss;cont
95;8790591488;01:06;80;train_loss;cont
96;9115487232;01:06;80;train_loss;cont
97;9084918784;01:06;80;train_loss;cont
98;8908041216;01:07;80;train_loss;cont
99;8786252800;01:06;80;train_loss;cont
0;52154712064;01:07;80;valid_loss;cont
1;57330626560;01:07;80;valid_loss;cont
2;65588473856;01:06;80;valid_loss;cont
3;80509231104;01:06;80;valid_loss;cont
4;170527408128;01:06;80;valid_loss;cont
5;666940801024;01:09;80;valid_loss;cont
6;563637518336;01:09;80;valid_loss;cont
7;16415974227968;01:09;80;valid_loss;cont
8;9572235488526330;01:07;80;valid_loss;cont
9;1109847930430290000;01:06;80;valid_loss;cont
10;5777759331369870000;01:06;80;valid_loss;cont
11;50315675188424800000;01:06;80;valid_loss;cont
12;30411411903865600000;01:06;80;valid_loss;cont
13;62027387174471500000;01:06;80;valid_loss;cont
14;115014519376624000000;01:06;80;valid_loss;cont
15;90410255100671900000;01:06;80;valid_loss;cont
16;58823784125085700000;01:06;80;valid_loss;cont
17;66057981297619300000;01:07;80;valid_loss;cont
18;28416702098010200000;01:06;80;valid_loss;cont
19;9889493564356820000;01:06;80;valid_loss;cont
20;12408778168800900000;01:06;80;valid_loss;cont
21;19930403073997900000;01:06;80;valid_loss;cont
22;18665947109869400000;01:06;80;valid_loss;cont
23;25849692091850900000;01:10;80;valid_loss;cont
24;21737967204712800000;01:08;80;valid_loss;cont
25;12127693518718100000;01:06;80;valid_loss;cont
26;7364562417948290000;01:07;80;valid_loss;cont
27;6387367060715860000;01:06;80;valid_loss;cont
28;11833241006264800000;01:06;80;valid_loss;cont
29;12537573861366900000;01:06;80;valid_loss;cont
30;7166383693378870000;01:06;80;valid_loss;cont
31;3729374391503420000;01:06;80;valid_loss;cont
32;2857995758450240000;01:06;80;valid_loss;cont
33;3243873212508930000;01:06;80;valid_loss;cont
34;2747338984085520000;01:06;80;valid_loss;cont
35;1543898218717240000;01:07;80;valid_loss;cont
36;1226434577162040000;01:06;80;valid_loss;cont
37;1680481202387020000;01:06;80;valid_loss;cont
38;1313074581602300000;01:06;80;valid_loss;cont
39;3889226064873910000;01:06;80;valid_loss;cont
40;3865467267865110000;01:06;80;valid_loss;cont
41;3667983434644450000;01:06;80;valid_loss;cont
42;2643402974545570000;01:06;80;valid_loss;cont
43;1155915062452420000;01:06;80;valid_loss;cont
44;1444588954106980000;01:07;80;valid_loss;cont
45;2107674317687880000;01:06;80;valid_loss;cont
46;1715924372025240000;01:06;80;valid_loss;cont
47;880922050384887000;01:06;80;valid_loss;cont
48;660138878576885000;01:06;80;valid_loss;cont
49;777769649038163000;01:06;80;valid_loss;cont
50;3378034521818520000;01:06;80;valid_loss;cont
51;2582062320343580000;01:06;80;valid_loss;cont
52;2033164812720010000;01:06;80;valid_loss;cont
53;2189824466396110000;01:07;80;valid_loss;cont
54;1288433701390120000;01:06;80;valid_loss;cont
55;610735484678701000;01:06;80;valid_loss;cont
56;1783374874903830000;01:06;80;valid_loss;cont
57;2336246429867040000;01:07;80;valid_loss;cont
58;2103886500130190000;01:06;80;valid_loss;cont
59;584541750450716000;01:06;80;valid_loss;cont
60;33728464074833900;01:07;80;valid_loss;cont
61;34547108463771600;01:06;80;valid_loss;cont
62;36346697613312000;01:07;80;valid_loss;cont
63;33029567669075900;01:06;80;valid_loss;cont
64;18792442572570600;01:06;80;valid_loss;cont
65;11332136992768000;01:06;80;valid_loss;cont
66;22300705003929600;01:06;80;valid_loss;cont
67;32959997788815300;01:06;80;valid_loss;cont
68;41602788395843500;01:06;80;valid_loss;cont
69;27743167302336500;01:06;80;valid_loss;cont
70;64923661949206500;01:06;80;valid_loss;cont
71;81803690876338100;01:07;80;valid_loss;cont
72;123405500019638000;01:06;80;valid_loss;cont
73;102059796026359000;01:06;80;valid_loss;cont
74;50565624933384100;01:06;80;valid_loss;cont
75;44971649073676200;01:06;80;valid_loss;cont
76;31475242626973600;01:06;80;valid_loss;cont
77;30076086163341300;01:06;80;valid_loss;cont
78;77906729609723900;01:06;80;valid_loss;cont
79;9205969267458040;01:06;80;valid_loss;cont
80;13293819281801200;01:07;80;valid_loss;cont
81;22358128716677100;01:06;80;valid_loss;cont
82;18365159898611700;01:06;80;valid_loss;cont
83;6852460870107130;01:06;80;valid_loss;cont
84;143489253769216;01:06;80;valid_loss;cont
85;3720284834103290;01:06;80;valid_loss;cont
86;381874132221952000;01:06;80;valid_loss;cont
87;641509784348000000;01:06;80;valid_loss;cont
88;3309852706268510000;01:06;80;valid_loss;cont
89;1182441467667280000;01:07;80;valid_loss;cont
90;728638659145760000;01:06;80;valid_loss;cont
91;751764137456959000;01:06;80;valid_loss;cont
92;268525358255439000;01:06;80;valid_loss;cont
93;469607257378652000;01:07;80;valid_loss;cont
94;248236929181548000;01:06;80;valid_loss;cont
95;6203714113110010;01:06;80;valid_loss;cont
96;79379370816307200;01:06;80;valid_loss;cont
97;79505041559388100;01:06;80;valid_loss;cont
98;98583208978808800;01:07;80;valid_loss;cont
99;1641660333028270000;01:06;80;valid_loss;cont
0;227681;01:07;80;root_mean_squared_error;cont
1;238821;01:07;80;root_mean_squared_error;cont
2;255574;01:06;80;root_mean_squared_error;cont
3;283331;01:06;80;root_mean_squared_error;cont
4;412755;01:06;80;root_mean_squared_error;cont
5;816187;01:09;80;root_mean_squared_error;cont
6;747942;01:09;80;root_mean_squared_error;cont
7;3804084;01:09;80;root_mean_squared_error;cont
8;91747672;01:07;80;root_mean_squared_error;cont
9;998492288;01:06;80;root_mean_squared_error;cont
10;2224729344;01:06;80;root_mean_squared_error;cont
11;6529058304;01:06;80;root_mean_squared_error;cont
12;4887009280;01:06;80;root_mean_squared_error;cont
13;7464459776;01:06;80;root_mean_squared_error;cont
14;10488699904;01:06;80;root_mean_squared_error;cont
15;9339152384;01:06;80;root_mean_squared_error;cont
16;7526696960;01:06;80;root_mean_squared_error;cont
17;8000595456;01:07;80;root_mean_squared_error;cont
18;5028114432;01:06;80;root_mean_squared_error;cont
19;2866328064;01:06;80;root_mean_squared_error;cont
20;3281249024;01:06;80;root_mean_squared_error;cont
21;4245240832;01:06;80;root_mean_squared_error;cont
22;4107866112;01:06;80;root_mean_squared_error;cont
23;4891544064;01:10;80;root_mean_squared_error;cont
24;4497236992;01:08;80;root_mean_squared_error;cont
25;3343237632;01:06;80;root_mean_squared_error;cont
26;2598552576;01:07;80;root_mean_squared_error;cont
27;2454338048;01:06;80;root_mean_squared_error;cont
28;3367791872;01:06;80;root_mean_squared_error;cont
29;3469566976;01:06;80;root_mean_squared_error;cont
30;2596948736;01:06;80;root_mean_squared_error;cont
31;1870969088;01:06;80;root_mean_squared_error;cont
32;1637900416;01:06;80;root_mean_squared_error;cont
33;1736315520;01:06;80;root_mean_squared_error;cont
34;1605137920;01:06;80;root_mean_squared_error;cont
35;1203278976;01:07;80;root_mean_squared_error;cont
36;1067183488;01:06;80;root_mean_squared_error;cont
37;1259734016;01:06;80;root_mean_squared_error;cont
38;1122440448;01:06;80;root_mean_squared_error;cont
39;1935657728;01:06;80;root_mean_squared_error;cont
40;1923523200;01:06;80;root_mean_squared_error;cont
41;1877222912;01:06;80;root_mean_squared_error;cont
42;1590389888;01:06;80;root_mean_squared_error;cont
43;1044309824;01:06;80;root_mean_squared_error;cont
44;1154499968;01:07;80;root_mean_squared_error;cont
45;1416806528;01:06;80;root_mean_squared_error;cont
46;1274705408;01:06;80;root_mean_squared_error;cont
47;928573824;01:06;80;root_mean_squared_error;cont
48;807930112;01:06;80;root_mean_squared_error;cont
49;858638976;01:06;80;root_mean_squared_error;cont
50;1825289856;01:06;80;root_mean_squared_error;cont
51;1586662272;01:06;80;root_mean_squared_error;cont
52;1411143424;01:06;80;root_mean_squared_error;cont
53;1466286208;01:07;80;root_mean_squared_error;cont
54;1119189888;01:06;80;root_mean_squared_error;cont
55;756762176;01:06;80;root_mean_squared_error;cont
56;1292025344;01:06;80;root_mean_squared_error;cont
57;1472795776;01:07;80;root_mean_squared_error;cont
58;1405537664;01:06;80;root_mean_squared_error;cont
59;740674688;01:06;80;root_mean_squared_error;cont
60;177916688;01:07;80;root_mean_squared_error;cont
61;182744944;01:06;80;root_mean_squared_error;cont
62;187412272;01:07;80;root_mean_squared_error;cont
63;178852064;01:06;80;root_mean_squared_error;cont
64;135695232;01:06;80;root_mean_squared_error;cont
65;104703456;01:06;80;root_mean_squared_error;cont
66;148119536;01:06;80;root_mean_squared_error;cont
67;178872736;01:06;80;root_mean_squared_error;cont
68;200555984;01:06;80;root_mean_squared_error;cont
69;163741456;01:06;80;root_mean_squared_error;cont
70;250610464;01:06;80;root_mean_squared_error;cont
71;278820800;01:07;80;root_mean_squared_error;cont
72;347469280;01:06;80;root_mean_squared_error;cont
73;313951008;01:06;80;root_mean_squared_error;cont
74;217758944;01:06;80;root_mean_squared_error;cont
75;205110048;01:06;80;root_mean_squared_error;cont
76;172454080;01:06;80;root_mean_squared_error;cont
77;167941936;01:06;80;root_mean_squared_error;cont
78;272665952;01:06;80;root_mean_squared_error;cont
79;92162488;01:06;80;root_mean_squared_error;cont
80;111948520;01:07;80;root_mean_squared_error;cont
81;143570624;01:06;80;root_mean_squared_error;cont
82;129578744;01:06;80;root_mean_squared_error;cont
83;79364504;01:06;80;root_mean_squared_error;cont
84;11323361;01:06;80;root_mean_squared_error;cont
85;58819520;01:06;80;root_mean_squared_error;cont
86;599294400;01:06;80;root_mean_squared_error;cont
87;757869632;01:06;80;root_mean_squared_error;cont
88;1811345152;01:06;80;root_mean_squared_error;cont
89;1077576704;01:07;80;root_mean_squared_error;cont
90;829653824;01:06;80;root_mean_squared_error;cont
91;853928512;01:06;80;root_mean_squared_error;cont
92;501742560;01:06;80;root_mean_squared_error;cont
93;676536960;01:07;80;root_mean_squared_error;cont
94;484496544;01:06;80;root_mean_squared_error;cont
95;76884520;01:06;80;root_mean_squared_error;cont
96;277494304;01:06;80;root_mean_squared_error;cont
97;277628352;01:06;80;root_mean_squared_error;cont
98;303494880;01:07;80;root_mean_squared_error;cont
99;1250809088;01:06;80;root_mean_squared_error;cont
0;51465023488;01:12;0;train_loss;kate
1;49933512704;01:11;0;train_loss;kate
2;47291801600;01:11;0;train_loss;kate
3;43098443776;01:11;0;train_loss;kate
4;38477254656;01:12;0;train_loss;kate
5;34411032576;01:12;0;train_loss;kate
6;29587935232;01:16;0;train_loss;kate
7;25371828224;01:23;0;train_loss;kate
8;22111406080;01:20;0;train_loss;kate
9;19304398848;01:20;0;train_loss;kate
10;16517837824;01:19;0;train_loss;kate
11;14063064064;01:18;0;train_loss;kate
12;13401699328;01:18;0;train_loss;kate
13;12086801408;01:19;0;train_loss;kate
14;11408021504;01:13;0;train_loss;kate
15;11085407232;01:12;0;train_loss;kate
16;11075021824;01:12;0;train_loss;kate
17;10559950848;01:12;0;train_loss;kate
18;11107721216;01:10;0;train_loss;kate
19;10670669824;01:10;0;train_loss;kate
20;10924808192;01:12;0;train_loss;kate
21;11014990848;01:12;0;train_loss;kate
22;11128537088;01:10;0;train_loss;kate
23;10680009728;01:10;0;train_loss;kate
24;10932246528;01:10;0;train_loss;kate
25;10218155008;01:10;0;train_loss;kate
26;10101651456;01:10;0;train_loss;kate
27;10215325696;01:12;0;train_loss;kate
28;9773194240;01:10;0;train_loss;kate
29;9683808256;01:11;0;train_loss;kate
30;9601405952;01:10;0;train_loss;kate
31;9787393024;01:10;0;train_loss;kate
32;9681779712;01:11;0;train_loss;kate
33;9734457344;01:10;0;train_loss;kate
34;9588424704;01:10;0;train_loss;kate
35;9706409984;01:10;0;train_loss;kate
36;9918126080;01:10;0;train_loss;kate
37;9780459520;01:10;0;train_loss;kate
38;9702734848;01:17;0;train_loss;kate
39;9697756160;01:16;0;train_loss;kate
40;9504969728;01:14;0;train_loss;kate
41;9323561984;01:15;0;train_loss;kate
42;9534496768;01:14;0;train_loss;kate
43;9311351808;01:17;0;train_loss;kate
44;9344625664;01:15;0;train_loss;kate
45;9643827200;01:15;0;train_loss;kate
46;9727726592;01:14;0;train_loss;kate
47;9320569856;01:14;0;train_loss;kate
48;9527334912;01:14;0;train_loss;kate
49;9555631104;01:14;0;train_loss;kate
50;9521932288;01:16;0;train_loss;kate
51;9245201408;01:14;0;train_loss;kate
52;8982493184;01:16;0;train_loss;kate
53;8970959872;01:16;0;train_loss;kate
54;9398281216;01:15;0;train_loss;kate
55;9629132800;01:11;0;train_loss;kate
56;9446645760;01:11;0;train_loss;kate
57;9485038592;01:11;0;train_loss;kate
58;9339822080;01:10;0;train_loss;kate
59;9474908160;01:11;0;train_loss;kate
60;9671990272;01:11;0;train_loss;kate
61;9744654336;01:11;0;train_loss;kate
62;10166838272;01:11;0;train_loss;kate
63;9520855040;01:10;0;train_loss;kate
64;9565765632;01:11;0;train_loss;kate
65;9085534208;01:11;0;train_loss;kate
66;9173571584;01:10;0;train_loss;kate
67;9848676352;01:10;0;train_loss;kate
68;10155067392;01:10;0;train_loss;kate
69;9744691200;01:16;0;train_loss;kate
70;9365652480;01:21;0;train_loss;kate
71;9338997760;01:20;0;train_loss;kate
72;9271240704;01:18;0;train_loss;kate
73;9238418432;01:10;0;train_loss;kate
74;8948950016;01:10;0;train_loss;kate
75;9070177280;01:05;0;train_loss;kate
76;9183963136;01:09;0;train_loss;kate
77;8743026688;01:06;0;train_loss;kate
78;9003241472;01:08;0;train_loss;kate
79;8961030144;01:07;0;train_loss;kate
80;9099659264;01:06;0;train_loss;kate
81;8980923392;01:06;0;train_loss;kate
82;8580496896;01:06;0;train_loss;kate
83;8843847680;01:07;0;train_loss;kate
84;9256246272;01:11;0;train_loss;kate
85;9211784192;01:05;0;train_loss;kate
86;9237756928;01:06;0;train_loss;kate
87;8907476992;01:06;0;train_loss;kate
88;9645497344;01:06;0;train_loss;kate
89;9801408512;01:05;0;train_loss;kate
90;9385166848;01:05;0;train_loss;kate
91;8902798336;01:05;0;train_loss;kate
92;9416601600;01:05;0;train_loss;kate
93;9066754048;01:04;0;train_loss;kate
94;8824824832;01:04;0;train_loss;kate
95;9451283456;01:04;0;train_loss;kate
96;9582655488;01:06;0;train_loss;kate
97;9560079360;01:06;0;train_loss;kate
98;9709961216;01:05;0;train_loss;kate
99;9310527488;01:05;0;train_loss;kate
0;51840794624;01:12;0;valid_loss;kate
1;48744865792;01:11;0;valid_loss;kate
2;44471427072;01:11;0;valid_loss;kate
3;48735858688;01:11;0;valid_loss;kate
4;34312462336;01:12;0;valid_loss;kate
5;35140014080;01:12;0;valid_loss;kate
6;30710654976;01:16;0;valid_loss;kate
7;19681785856;01:23;0;valid_loss;kate
8;43437277184;01:20;0;valid_loss;kate
9;1148599926784;01:20;0;valid_loss;kate
10;24391039582208;01:19;0;valid_loss;kate
11;993782661120;01:18;0;valid_loss;kate
12;28409939968;01:18;0;valid_loss;kate
13;1293544587264;01:19;0;valid_loss;kate
14;115848329035776;01:13;0;valid_loss;kate
15;17263938764800;01:12;0;valid_loss;kate
16;141198425587712;01:12;0;valid_loss;kate
17;1685672558592;01:12;0;valid_loss;kate
18;397565624320;01:10;0;valid_loss;kate
19;3454880972800;01:10;0;valid_loss;kate
20;7167307939840;01:12;0;valid_loss;kate
21;25172453097472;01:12;0;valid_loss;kate
22;309926584909824;01:10;0;valid_loss;kate
23;34922762862592;01:10;0;valid_loss;kate
24;21175623221248;01:10;0;valid_loss;kate
25;7672305811456;01:10;0;valid_loss;kate
26;2265473351680;01:10;0;valid_loss;kate
27;364551929856;01:12;0;valid_loss;kate
28;1795119513600;01:10;0;valid_loss;kate
29;1632031997952;01:11;0;valid_loss;kate
30;25602566144;01:10;0;valid_loss;kate
31;336782983168;01:10;0;valid_loss;kate
32;3486231560192;01:11;0;valid_loss;kate
33;3355595767808;01:10;0;valid_loss;kate
34;352353312047104;01:10;0;valid_loss;kate
35;18039584063488;01:10;0;valid_loss;kate
36;17413208064;01:10;0;valid_loss;kate
37;541802004480;01:10;0;valid_loss;kate
38;113977057280;01:17;0;valid_loss;kate
39;84902477824;01:16;0;valid_loss;kate
40;1100588646400;01:14;0;valid_loss;kate
41;3423069536256;01:15;0;valid_loss;kate
42;2479587065856;01:14;0;valid_loss;kate
43;672845266944;01:17;0;valid_loss;kate
44;66644910080;01:15;0;valid_loss;kate
45;16396053381120;01:15;0;valid_loss;kate
46;29869083721728;01:14;0;valid_loss;kate
47;76922067353600;01:14;0;valid_loss;kate
48;322792696315904;01:14;0;valid_loss;kate
49;73076553285632;01:14;0;valid_loss;kate
50;119647152111616;01:16;0;valid_loss;kate
51;52725962244096;01:14;0;valid_loss;kate
52;3906215346176;01:16;0;valid_loss;kate
53;530555011072;01:16;0;valid_loss;kate
54;3068569321472;01:15;0;valid_loss;kate
55;619855282176;01:11;0;valid_loss;kate
56;20591071232;01:11;0;valid_loss;kate
57;14522040320;01:11;0;valid_loss;kate
58;11688404992;01:10;0;valid_loss;kate
59;17036904448;01:11;0;valid_loss;kate
60;11149578240;01:11;0;valid_loss;kate
61;44860141568;01:11;0;valid_loss;kate
62;9375327453184;01:11;0;valid_loss;kate
63;6130035589120;01:10;0;valid_loss;kate
64;7786390355968;01:11;0;valid_loss;kate
65;114122138058752;01:11;0;valid_loss;kate
66;313403360935936;01:10;0;valid_loss;kate
67;339397979406336;01:10;0;valid_loss;kate
68;69621218541568;01:10;0;valid_loss;kate
69;1119636553728;01:16;0;valid_loss;kate
70;84800849313792;01:21;0;valid_loss;kate
71;941218791424;01:20;0;valid_loss;kate
72;3014092914688;01:18;0;valid_loss;kate
73;1977556926464;01:10;0;valid_loss;kate
74;12625894178816;01:10;0;valid_loss;kate
75;53912084480;01:05;0;valid_loss;kate
76;1264617652224;01:09;0;valid_loss;kate
77;67157590016;01:06;0;valid_loss;kate
78;10625503232;01:08;0;valid_loss;kate
79;10018486272;01:07;0;valid_loss;kate
80;10711454720;01:06;0;valid_loss;kate
81;12422416384;01:06;0;valid_loss;kate
82;244719976448;01:06;0;valid_loss;kate
83;13046528000;01:07;0;valid_loss;kate
84;10827336704;01:11;0;valid_loss;kate
85;18629128192;01:05;0;valid_loss;kate
86;15532532736;01:06;0;valid_loss;kate
87;10922003456;01:06;0;valid_loss;kate
88;66175115264;01:06;0;valid_loss;kate
89;1501383753728;01:05;0;valid_loss;kate
90;13968446849024;01:05;0;valid_loss;kate
91;11360697057280;01:05;0;valid_loss;kate
92;1971362201600;01:05;0;valid_loss;kate
93;421245526999040;01:04;0;valid_loss;kate
94;20805181440;01:04;0;valid_loss;kate
95;10984736768;01:04;0;valid_loss;kate
96;31968348160;01:06;0;valid_loss;kate
97;142557970432;01:06;0;valid_loss;kate
98;152620646400;01:05;0;valid_loss;kate
99;23421874176;01:05;0;valid_loss;kate
0;226990;01:12;0;root_mean_squared_error;kate
1;220039;01:11;0;root_mean_squared_error;kate
2;210073;01:11;0;root_mean_squared_error;kate
3;220040;01:11;0;root_mean_squared_error;kate
4;184139;01:12;0;root_mean_squared_error;kate
5;186458;01:12;0;root_mean_squared_error;kate
6;174035;01:16;0;root_mean_squared_error;kate
7;137668;01:23;0;root_mean_squared_error;kate
8;170726;01:20;0;root_mean_squared_error;kate
9;281439;01:20;0;root_mean_squared_error;kate
10;1082451;01:19;0;root_mean_squared_error;kate
11;294867;01:18;0;root_mean_squared_error;kate
12;127815;01:18;0;root_mean_squared_error;kate
13;403859;01:19;0;root_mean_squared_error;kate
14;4328721;01:13;0;root_mean_squared_error;kate
15;884182;01:12;0;root_mean_squared_error;kate
16;2208692;01:12;0;root_mean_squared_error;kate
17;345164;01:12;0;root_mean_squared_error;kate
18;211368;01:10;0;root_mean_squared_error;kate
19;435200;01:10;0;root_mean_squared_error;kate
20;1519735;01:12;0;root_mean_squared_error;kate
21;1696037;01:12;0;root_mean_squared_error;kate
22;5223289;01:10;0;root_mean_squared_error;kate
23;1694782;01:10;0;root_mean_squared_error;kate
24;902278;01:10;0;root_mean_squared_error;kate
25;487313;01:10;0;root_mean_squared_error;kate
26;374610;01:10;0;root_mean_squared_error;kate
27;309588;01:12;0;root_mean_squared_error;kate
28;332472;01:10;0;root_mean_squared_error;kate
29;287139;01:11;0;root_mean_squared_error;kate
30;114999;01:10;0;root_mean_squared_error;kate
31;220087;01:10;0;root_mean_squared_error;kate
32;440781;01:11;0;root_mean_squared_error;kate
33;474889;01:10;0;root_mean_squared_error;kate
34;4056478;01:10;0;root_mean_squared_error;kate
35;2062334;01:10;0;root_mean_squared_error;kate
36;115289;01:10;0;root_mean_squared_error;kate
37;428444;01:10;0;root_mean_squared_error;kate
38;177136;01:17;0;root_mean_squared_error;kate
39;161713;01:16;0;root_mean_squared_error;kate
40;320858;01:14;0;root_mean_squared_error;kate
41;595160;01:15;0;root_mean_squared_error;kate
42;527259;01:14;0;root_mean_squared_error;kate
43;335801;01:17;0;root_mean_squared_error;kate
44;162401;01:15;0;root_mean_squared_error;kate
45;1170685;01:15;0;root_mean_squared_error;kate
46;1403302;01:14;0;root_mean_squared_error;kate
47;2219941;01:14;0;root_mean_squared_error;kate
48;6629916;01:14;0;root_mean_squared_error;kate
49;2066731;01:14;0;root_mean_squared_error;kate
50;2893483;01:16;0;root_mean_squared_error;kate
51;1636486;01:14;0;root_mean_squared_error;kate
52;523977;01:16;0;root_mean_squared_error;kate
53;205013;01:16;0;root_mean_squared_error;kate
54;466626;01:15;0;root_mean_squared_error;kate
55;228676;01:11;0;root_mean_squared_error;kate
56;117655;01:11;0;root_mean_squared_error;kate
57;107788;01:11;0;root_mean_squared_error;kate
58;104008;01:10;0;root_mean_squared_error;kate
59;112996;01:11;0;root_mean_squared_error;kate
60;102424;01:11;0;root_mean_squared_error;kate
61;137974;01:11;0;root_mean_squared_error;kate
62;837802;01:11;0;root_mean_squared_error;kate
63;506531;01:10;0;root_mean_squared_error;kate
64;861821;01:11;0;root_mean_squared_error;kate
65;3163215;01:11;0;root_mean_squared_error;kate
66;5729429;01:10;0;root_mean_squared_error;kate
67;3971903;01:10;0;root_mean_squared_error;kate
68;1627363;01:10;0;root_mean_squared_error;kate
69;273613;01:16;0;root_mean_squared_error;kate
70;2691871;01:21;0;root_mean_squared_error;kate
71;359314;01:20;0;root_mean_squared_error;kate
72;361691;01:18;0;root_mean_squared_error;kate
73;570331;01:10;0;root_mean_squared_error;kate
74;2181157;01:10;0;root_mean_squared_error;kate
75;120811;01:05;0;root_mean_squared_error;kate
76;341238;01:09;0;root_mean_squared_error;kate
77;202117;01:06;0;root_mean_squared_error;kate
78;100445;01:08;0;root_mean_squared_error;kate
79;97613;01:07;0;root_mean_squared_error;kate
80;101582;01:06;0;root_mean_squared_error;kate
81;104885;01:06;0;root_mean_squared_error;kate
82;267888;01:06;0;root_mean_squared_error;kate
83;106884;01:07;0;root_mean_squared_error;kate
84;102100;01:11;0;root_mean_squared_error;kate
85;116366;01:05;0;root_mean_squared_error;kate
86;109729;01:06;0;root_mean_squared_error;kate
87;101138;01:06;0;root_mean_squared_error;kate
88;137981;01:06;0;root_mean_squared_error;kate
89;377819;01:05;0;root_mean_squared_error;kate
90;867331;01:05;0;root_mean_squared_error;kate
91;988991;01:05;0;root_mean_squared_error;kate
92;437415;01:05;0;root_mean_squared_error;kate
93;4604868;01:04;0;root_mean_squared_error;kate
94;120885;01:04;0;root_mean_squared_error;kate
95;101206;01:04;0;root_mean_squared_error;kate
96;127092;01:06;0;root_mean_squared_error;kate
97;188561;01:06;0;root_mean_squared_error;kate
98;166190;01:05;0;root_mean_squared_error;kate
99;115016;01:05;0;root_mean_squared_error;kate
0;50914177024;01:04;10;train_loss;kate
1;50201268224;01:04;10;train_loss;kate
2;47150379008;01:04;10;train_loss;kate
3;43600330752;01:04;10;train_loss;kate
4;38951931904;01:03;10;train_loss;kate
5;34278438912;01:05;10;train_loss;kate
6;30203052032;01:03;10;train_loss;kate
7;26087335936;01:04;10;train_loss;kate
8;22679117824;01:04;10;train_loss;kate
9;19642537984;01:08;10;train_loss;kate
10;16555275264;01:05;10;train_loss;kate
11;14583972864;01:06;10;train_loss;kate
12;13198113792;01:05;10;train_loss;kate
13;11712500736;01:04;10;train_loss;kate
14;11124117504;01:06;10;train_loss;kate
15;11133714432;01:04;10;train_loss;kate
16;10618483712;01:05;10;train_loss;kate
17;10340838400;01:04;10;train_loss;kate
18;10299856896;01:06;10;train_loss;kate
19;10423662592;01:04;10;train_loss;kate
20;10379189248;01:04;10;train_loss;kate
